DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.EN.203.4,EN,big wig,zero_shot,"That’s right, these very tether fears existed before 2020… this story is old.","In 2021 in a world where we know fiat is being devalued at an enormous clip, people and institutions are flooding into anything that is not fiat and big wig investors are appearing on TV, discussing their massive allocations to bitcoin.","Today, the no legitimate demand story is a lot weaker.",0
train_zero_shot.EN.203.5,EN,big wig,zero_shot,What shocked the UPFA leadership was the reported reason for the mass transfer.,One big wig in the Police is under investigation by the Bribery and Corruption sleuths for his improper conduct over tenders and other business transactions.,"So he thought, transferring the whole lot including those probing him, would end his headaches.",0
train_zero_shot.EN.203.6,EN,big wig,zero_shot,"So, you're just seeing more entrepreneurs pursuing other locations for quality of life and lower costs of doing business.""","Meanwhile, Paul Singer is the latest Wall Street big wig to reportedly relocate his $41 billion hedge fund from New York City to Florida.","Peebles believes ""Democratic-socialistic leadership"" and ""the tremendous turn to the left"" are to blame.",0
train_zero_shot.EN.203.7,EN,big wig,zero_shot,Mr Jenrick has always denied any wrongdoing but the scandal led to calls for the Minister to resign and a barrage of negative media.,"Not a big wig in the party, if Mr Johnson chose to move Mr Jenrick on he would unlikely be missed.",Brexit regret as Germans warn UK's departure a heavy blow    * EU preparing to seize on UK finance centre in Brexit punishment    * 'Voters matter!',0
train_zero_shot.EN.203.8,EN,big wig,zero_shot,"Temecula art dealer arrested, charged with cyber-stalking","Six months ago, Jason White was apparently selling himself as a ""big wig"" in the art business.",Now he's facing serious federal charges for cyber-stalking.,0
train_zero_shot.EN.203.9,EN,big wig,zero_shot,New claims that Joe Gorga is a “slumlord” haven’t slowed the Real Housewives of New Jersey star down.,"RadarOnline.com has exclusively learned that while the reality star is battling one tenant over claims that he rented out a New Jersey property in a disastrous state, he’s already on to the next deal, schmoozing with big wig real estate executives in Atlantic City!","On July 10, the night before Radar exposed the alleged conditions of his New Jersey dream home, Gorga was spotted having a luxurious dinner at The Iron Room in inside Atlantic City Bottle Company in Atlantic City, New Jersey.",0
train_zero_shot.EN.203.10,EN,big wig,zero_shot,All for the love of relations   The Citadel is very much in the news these days.,Recently a big wig at the Citadel is rumoured to have taken a whole lot of his relations to work in the Citadel's office.,"One was a lady who happened to be a relative and now the talk is that a peon has been taken and he has even being given a mobile phone, a thing that is given to higher ups.",0
train_zero_shot.EN.203.11,EN,big wig,zero_shot,It should not come in as a surprise that someone is still striving hard to turn a Willy Wonka prequel into reality.,"It is not recent, but the speculations around the chocolate factory big wig’s return has been in the news for several years now.","While the rumour mill has been oiled and is churning faster, now it has to say that the prequel plans to get on track again and guess what?",0
train_zero_shot.EN.203.12,EN,big wig,zero_shot,She was shot to death by men who walked into a restaurant she ran near Acapulco’s tourist zone.,"Montenegro used a big wig and glasses to deliver chatty, comic commentary and criticisms, some concerning the local government.","It is not the first time bloggers and other people who post on social media have been targeted by drug gangs in Mexico, for allegedly revealing information about their activities.",1
train_zero_shot.EN.203.13,EN,big wig,zero_shot,"It was fun to learn the music,"" said senior Emma Foroutan, 17, who plays the female lead with the positive attitude and big hair, Tracy Turnblad.","It's been a new challenge wearing a really big wig and a fat suit, which is very hot.","It's been a fun show with the '60s music, bright colors and the show has a really good message.""",1
train_zero_shot.EN.203.14,EN,big wig,zero_shot,That’s a more classical role.,"It can change the dance completely when you’re in a big wig which almost gives you whiplash, it’s so heavy.","When I’m not dancing, I normally sew pointe shoes.",1
train_zero_shot.EN.203.15,EN,big wig,zero_shot,A favourite among hardcore hardtail lovers since 2009.,"The 27.5in wheeled Blue Pig’s specs pretty much mirror those of the Big Wig; Shimano 12 speed, Shimano 4-piston brakes, and new Nukeproof wheels.",Fork travel comes in at 150mm and 160mm respectively for the Blue Pig and Blue Pig Race.',1
